step,a_km,e,i_deg,Omega_deg,omega_deg,nu_deg,period_s,r_apogee_km,r_perigee_km
0,101571.0,0.9333372714652804,28.5,0,0,0,322155.6953176305,196371.0,6770.999999999999
1,101571.0,0.9333372714652804,14.25,0,0,0,322155.6953176305,196371.0,6770.999999999999
2,101571.0,0.9333372714652804,0.0,0,0,0,322155.6953176305,196371.0,6770.999999999999
3,103781.04719571443,0.8921662992056318,0.0,0,0,0,332727.19139488577,196371.0,11191.094391428871
4,106657.15568299407,0.8411422913212971,0.0,0,0,0,346654.0016289813,196371.0,16943.311365988127
5,110304.34944529503,0.7802652478122756,0.0,0,0,0,364586.1592445292,196371.0,24237.69889059006
6,114868.0668276572,0.7095351686785683,0.0,0,0,0,387445.11486966506,196371.0,33365.1336553144
7,119264.0,0.646523678561846,0.0,0,0,0,409897.50779712194,196371.0,42157.0
8,96717.19888169847,0.5641209579325683,0.0,0,0,0,299341.40049202595,151277.39776339693,42157.0
9,81673.25705878588,0.4838334906901448,0.0,0,0,0,232290.27814485214,121189.51411757176,42157.0
10,70930.93274399736,0.4056612768345753,0.0,0,0,0,188002.97750890953,99704.86548799471,42157.0
11,62883.75809860768,0.32960431636585974,0.0,0,0,0,156934.68996561898,83610.51619721536,42157.0
12,56636.95056276541,0.2556626092839981,0.0,0,0,0,134140.83775402769,71116.90112553081,42157.0
13,51652.618881228314,0.18383615558899047,0.0,0,0,0,116828.75270402929,61148.23776245663,42157.0
14,47587.97558561372,0.11412495528083677,0.0,0,0,0,103313.49803508712,53018.95117122744,42157.0
15,44214.24497400615,0.046529008359536994,0.0,0,0,0,92524.03003860218,46271.489948012306,42157.0
16,42156.99999999999,2.220446049250313e-16,0.0,0,0,0,86142.162072487,42157.0,42156.999999999985
